title,variant,price,imgUrl,link,l1,l2,l3,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
电视剧《Klin Kasalong》中的兰纳风格腰带。,A1,6.57,https://cf.shopee.co.th/file/de84d99387cf5cc74df03549d18518d1,http://shopee.co.th/product/182169396/4271338087,时尚配饰,腰带,,IVCN202607170097,32794310692,https://detail.1688.com/offer/984268584594.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i24&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,23,2026/7/21,4271338087,,,1
西瓜橙桃水果耳环趣味钩式耳坠派对夏季可爱女士礼物,草莓,0.28,https://cf.shopee.ph/file/bd0254df0f9bc32a825afc629b85edff,http://shopee.ph/product/359392219/4272211977,时尚配饰,耳环,,IVCN202607160836,62961259157,https://detail.1688.com/offer/560345476691.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1.4,2026/7/21,4272211977,,,2
西瓜橙桃水果耳环趣味钩式耳坠派对夏季可爱女士礼物,菠萝,0.24,https://cf.shopee.ph/file/39ef855f0320f27b21f437a1c035d876,http://shopee.ph/product/359392219/4272211977,时尚配饰,耳环,,IVCN202607160836,62961259150,https://detail.1688.com/offer/560345476691.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1.4,2026/7/21,4272211977,,,2
[CPS] 夏威夷花环项链 - 大花朵 - 夏威夷派对花朵项链 - 成人尺寸 - 吉隆坡现货发货,蓝色的,1.5,https://cf.shopee.com.my/file/my-11134207-7qukx-lfhtt5f11ovu90,http://shopee.com.my/product/6845566/4317247527,时尚配饰,项链,,IVCN202607170099,156806026127,https://detail.1688.com/offer/759982847847.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1.5,2026/7/21,4317247527,,,2
[CPS] 夏威夷花环项链 - 大花朵 - 夏威夷派对花朵项链 - 成人尺寸 - 吉隆坡现货发货,丰富多彩的,1.5,https://cf.shopee.com.my/file/my-11134207-7qul2-lfhtt5f133ga1f,http://shopee.com.my/product/6845566/4317247527,时尚配饰,项链,,IVCN202607170099,174291389154,https://detail.1688.com/offer/759982847847.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1.5,2026/7/21,4317247527,,,2
"FR Better Lace and Hair Prosthesis Tape 10m x 25mm, 防水防汗。","FR Better Lace and Hair Prosthesis Tape 10m x 25mm, 防水防汗。",3.37,https://cf.shopee.com.br/file/br-11134207-7r98o-m8c42ja3tk4139,http://shopee.com.br/product/352694653/4368810430,时尚配饰,发饰,假发和接发,IVCN202607160841,90201391415,https://detail.1688.com/offer/629456181809.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,14.8,2026/7/21,4368810430,,,1
【官方两年保修】PROJECT 8 P813 CORE 经典复古 LED 数字女表,玫瑰金 + 礼盒,6.7,https://cf.shopee.com.my/file/sg-11134201-8258w-mevl1plu6u4i30,http://shopee.com.my/product/88257056/4375099266,手表,女士手表,,IVCN202607160843,54268098880,https://detail.1688.com/offer/673084428060.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b5ecd17605144104602568e0d2a&token=NTqXu7jPgdLEFBfQMmwZESsqdN6GudRPcS4%2BicTImKEhPSToIB7dH%2BLkE%2FFZ%2FJRy,6.7,2026/7/21,4375099266,,,1
JS&CO 珠宝 925 银吊坠项链 女士款 N0459-S,648n,0.7,https://cf.shopee.ph/file/ph-11134207-7rasa-m0melwcyughw61,http://shopee.ph/product/187537630/4444133518,时尚配饰,项链,,IVCN202607160845,70437749563,https://detail.1688.com/offer/670135093896.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,0.7,2026/7/21,4444133518,,,1
𝐂𝐎𝐀𝐂𝐇 男士奢华真皮腰带和带扣 55157 Tali Pinggang Lelaki Berjenama,𝐂𝐎𝐀𝐂𝐇 男士奢华真皮腰带和带扣 55157 Tali Pinggang Lelaki Berjenama,20,https://cf.shopee.com.my/file/sg-11134201-22120-1sgmkeawl9kv84,http://shopee.com.my/product/93962072/4461832553,时尚配饰,腰带,,IVCN202607170102,61741136769,https://detail.1688.com/offer/975431677099.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,20,2026/7/21,4461832553,,,1
Callie不锈钢串珠脚链,串珠脚链-金色,2.1,https://cf.shopee.ph/file/4fa4fda980985b1a5cdf4a45e3c452d7,http://shopee.ph/product/133729842/4488764280,时尚配饰,脚链,,IVCN202607160847,184585677410,https://detail.1688.com/offer/841856070252.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,2.1,2026/7/21,4488764280,,,1
卡西欧男士真皮 MTP VD01L 1E,卡西欧男士真皮 MTP VD01L 1E,45,https://cf.shopee.ph/file/ph-11134211-820lc-mogs5kd85uz2e2,http://shopee.ph/product/37482048/4535798273,手表,男士手表,,IVCN202607170104,32044369282,https://detail.1688.com/offer/760852564220.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i49&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,45,2026/7/21,4535798273,,,1
银链，中央吊坠和风水石,银色，宽度 0.7 毫米,0.9,https://cf.shopee.vn/file/vn-11134207-7qukw-ljnlescgxq5w60,http://shopee.vn/product/92542571/4536320494,时尚配饰,项链,,IVCN202607170106,118144188886,https://detail.1688.com/offer/954566895626.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,0.9,2026/7/21,4536320494,,,1
卡西欧男士双色 MTP 1381G 1A,卡西欧男士双色 MTP 1381G 1A,45,https://cf.shopee.ph/file/ph-11134211-820l6-moxwt78fuk1t6f,http://shopee.ph/product/37482048/4536790287,手表,男士手表,,IVCN202607160849,32044349501,https://detail.1688.com/offer/1050802646200.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i42&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,45,2026/7/21,4536790287,,,1
米色（奶油色）花卉胸针，可作翻领别针。‼️现货‼️ 这款颜色优雅精致。,米色（奶油色）花卉胸针，可作翻领别针。‼️现货‼️ 这款颜色优雅精致。,2.19,https://cf.shopee.co.th/file/a496faea0a5aa2ca5e0f772ce05d53e9,http://shopee.co.th/product/8507789/4595154038,时尚配饰,其他配件,胸针和别针,IVCN202607160851,217355479474,https://detail.1688.com/offer/802291215696.html?spm=a26352.b28411319.offerlist.52.25471e62yrd6r9,9.8,2026/7/21,4595154038,,,1
现场耳环销售,5令吉,1.4,https://cf.shopee.com.my/file/b6be0c874587904f611c95bcff6054d5,http://shopee.com.my/product/59013785/4606603434,时尚配饰,耳环,,IVCN202607160853,13750868341,https://detail.1688.com/offer/615154520671.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,1.4,2026/7/21,4606603434,,,1
（2年保修）卡西欧 W-218H (W218H) 系列男士树脂表带电子表 | 2年保修,W-218H-2AVDF,24,https://cf.shopee.com.my/file/my-11134201-7rasd-m7j2jp6b1avc1e,http://shopee.com.my/product/58358085/4639228851,手表,男士手表,,IVCN202607160855,21910885140,https://detail.1688.com/offer/590811213701.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,24,2026/7/21,4639228851,,,1
真珍珠耳环，925纯银戒托，镀白金。Allure珠宝。,真珍珠耳环，925纯银戒托，镀白金。Allure珠宝。,10.8,https://cf.shopee.co.th/file/sg-11134201-22100-dqahqoupotiv04,http://shopee.co.th/product/278871269/4642771681,时尚配饰,耳环,,IVCN202607170108,70334248387,https://detail.1688.com/offer/780770841934.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,10.8,2026/7/21,4642771681,,,1
JS&CO 925纯银三合一吊坠项链耳钉手链套装（女士款）-120,#287s,4.88,https://cf.shopee.ph/file/eb634dc92482e0932859d0929fa573ae,http://shopee.ph/product/187537630/4656770426,时尚配饰,配件套装及组合,,IVCN202607160857,51344512938,https://detail.1688.com/offer/932172595632.html?spm=a26352.13672862.offerlist.73.292665a6KGGB2f&cosite=-&tracelog=p4p&_p_isad=1&clickid=51491cb4ebb74984b592c871afc628f1&sessionid=30fe884502b94ccc80e5df0c975bfce0,9.9,2026/7/21,4656770426,,,1
【100% 原装正品，现货供应】F0SSIL Grant Sport 自动机械黑色真皮男士手表 ME3028,【100% 原装正品，现货供应】F0SSIL Grant Sport 自动机械黑色真皮男士手表 ME3028,364.81,https://cf.shopee.com.my/file/e0ede44dca1a66969602a7bc5ab9e990,http://shopee.com.my/product/88257056/4668638909,手表,男士手表,,IVCN202607170110,32369901735,https://detail.1688.com/offer/1020142507230.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i23&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,400,2026/7/21,4668638909,,,1
[Time Cruze] Seiko 5 SNK623K1 自动机械男士腕表，不锈钢黑色表盘，SNK623 SNK623K,[Time Cruze] Seiko 5 SNK623K1 自动机械男士腕表，不锈钢黑色表盘，SNK623 SNK623K,178,https://cf.shopee.sg/file/sg-11134207-7rbmb-lof23xumwia2d6,http://shopee.sg/product/111384299/4682385703,手表,男士手表,,IVCN202607170112,44242088454,https://detail.1688.com/offer/969745113553.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i13&source=action%23offerItem%3Borigin%23shopee.sg&amug_biz=oneself&amug_fl_src=awakeId_982,178,2026/7/21,4682385703,,,1
JS&CO 珠宝 18K 银不锈钢手链 男女通用 BSD003-S,435b,0.7,https://cf.shopee.ph/file/37f5ac478f4a4e914692ceb2aa796d80,http://shopee.ph/product/187537630/4701822627,时尚配饰,手镯和手链,,IVCN202607160861,8254891851,https://detail.1688.com/offer/888046438073.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,0.7,2026/7/21,4701822627,,,1
复古珠宝，泰式传统项链套装，饰以串珠，成人时尚项链。,ZZ02-S,6,https://cf.shopee.co.th/file/sg-11134201-824g5-mpl2tdckvugzf5,http://shopee.co.th/product/166538157/4713116799,时尚配饰,项链,,IVCN202607160867,118090797300,https://detail.1688.com/offer/837079438501.html?spm=a26352.b28411319.offerlist.150.47981e62y1lxnt,6,2026/7/21,4713116799,,,2
复古珠宝，泰式传统项链套装，饰以串珠，成人时尚项链。,ZZ02-G,6,https://cf.shopee.co.th/file/5204aeb3c9c20194452e4690afe6c71f,http://shopee.co.th/product/166538157/4713116799,时尚配饰,项链,,IVCN202607160867,118911585809,https://detail.1688.com/offer/837079438501.html?spm=a26352.b28411319.offerlist.150.47981e62y1lxnt,6,2026/7/21,4713116799,,,2
卡西欧女士双色 LTP 1183G 7A,卡西欧女士双色 LTP 1183G 7A,38,https://cf.shopee.ph/file/sg-11134201-7rdvq-md44tg4zqy4g79,http://shopee.ph/product/37482048/4735495404,手表,女士手表,,IVCN202607160872,22842020053,https://detail.1688.com/offer/715875634447.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i42&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,38,2026/7/21,4735495404,,,1
KC Jewelry S925 Silver New Wavy Anklet/Gelang Rantai Kaki Gila-gila Perak 925 Original/纯银新水波脚链正品防过敏,KC Jewelry S925 Silver New Wavy Anklet/Gelang Rantai Kaki Gila-gila Perak 925 Original/纯银新水波脚链正品防过敏,23,https://cf.shopee.com.my/file/97f4f080b975554ff97f091f9e448ed4,http://shopee.com.my/product/231810841/4747757514,时尚配饰,脚链,,IVCN202607160874,98303657756,https://detail.1688.com/offer/728488177159.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i32&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,23,2026/7/21,4747757514,,,1
卡西欧 MTP-V006D 男士模拟日期星期显示经典不锈钢表带,MTP-V006D-7C,13.8,https://cf.shopee.com.my/file/my-11134207-7r98s-lmfu1wj4gyc3a2,http://shopee.com.my/product/22035903/4748381120,手表,男士手表,,IVCN202607160879,217077607908,https://detail.1688.com/offer/640616661198.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,13.8,2026/7/21,4748381120,,,2
卡西欧 MTP-V006D 男士模拟日期星期显示经典不锈钢表带,MTP-V006D-1B,16.9,https://cf.shopee.com.my/file/d4e555dc716731a86b0d8e6c867b54b1,http://shopee.com.my/product/22035903/4748381120,手表,男士手表,,IVCN202607160879,50728225103,https://detail.1688.com/offer/836994909728.html?spm=a26352.b28411319/2508.0.0,16.9,2026/7/21,4748381120,,,2
迈克尔·杰克逊项链，MJ Bad标志吊坠,1716年,1.4,https://cf.shopee.com.br/file/940d8a972f5b4b2321bd50d233dda27d,http://shopee.com.br/product/288414483/4751049377,时尚配饰,项链,,IVCN202607160884,60902268292,https://detail.1688.com/offer/545903773630.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,1.4,2026/7/21,4751049377,,,1
Champion 金色男士腕表，黑色皮表带 CN20828U,Champion 金色男士腕表，黑色皮表带 CN20828U,22.34,https://cf.shopee.com.br/file/a8dfcb9e9d9c58505b23471adb14aca0,http://shopee.com.br/product/322881837/4770006171,手表,男士手表,,IVCN202607160887,90280082420,https://detail.1688.com/offer/820734027851.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,22.34,2026/7/21,4770006171,,,1
[130厘米][免费打孔] 真牛皮腰带 DHM-122 | 时尚蜡面牛皮腰带，配黄铜镀层皮带扣 | 12个月保修,深棕色，约110厘米,11.4,https://cf.shopee.vn/file/vn-11134207-7ras8-m2qydf37x05ib8,http://shopee.vn/product/127014295/4788151657,时尚配饰,腰带,,IVCN202607160889,210881343468,https://detail.1688.com/offer/588558993016.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i7&source=action%23offerItem%3Borigin%23cf.shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,42,2026/7/21,4788151657,,,1
复古泰式首饰套装：项链、耳环、腰带和腰封。,儿童-6#夹式耳环,27.8,https://cf.shopee.co.th/file/th-11134207-7r98r-lpdx2gpc1bwe91,http://shopee.co.th/product/166538157/4816758877,时尚配饰,项链,,IVCN202607170114,13505831602,"https://detail.1688.com/offer/657218215629.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i15&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/1015843348555.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i16&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/966675849556.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/863182977597.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i13&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982",48.6,2026/7/21,4816758877,,,1
Elegant You 银饰套装：项链、夹式耳环、皮带扣和腰带。,M,48.07,https://cf.shopee.co.th/file/sg-11134201-820nz-mnsq3ku7d7uw89,http://shopee.co.th/product/229282467/4821137639,时尚配饰,配件套装及组合,,IVCN202607170116,445872361919,"https://detail.1688.com/offer/657218215629.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i15&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/1014489674797.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i22&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/851738376643.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i17&source=action%23offerItem%3Borigin%23cf.shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982",49.2,2026/7/21,4821137639,,,1
St.kunkka 200个/包 不锈钢开口圆环连接器 DIY制作珠宝工艺品配件 4-10mm,1.2*7mm*200个,0.3,https://cf.shopee.ph/file/887b05a9b4ee59f167f4b3e87fd1ec4f,http://shopee.ph/product/284375601/4842929473,时尚配饰,其他配件,饰品、挂饰和装饰品,IVCN202607160891,131405017579,https://detail.1688.com/offer/824478703270.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,2,2026/7/21,4842929473,,,2
St.kunkka 200个/包 不锈钢开口圆环连接器 DIY制作珠宝工艺品配件 4-10mm,1.2*10mm*200个,1.36,https://cf.shopee.ph/file/28c51fddcbd7656aa45471a5d2426975,http://shopee.ph/product/284375601/4842929473,时尚配饰,其他配件,饰品、挂饰和装饰品,IVCN202607160891,131405017578,https://detail.1688.com/offer/885756891682.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=5b1bdcbb9b77eaad70a923032788cc56&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC05414DBF552211526B2FEA8D8582C0735896A4F700EAB9F5D3104702D6518CAD7EEF6D6099BA67CE2BA95CC4F9A8AC071C2BE16E516D3A0AEACF6281F8617C5BE1E1DB8C4C928BAF91AADC86F4C1DF5F901FD4891A2929C5E5168B220B1A5004C1F34238CC902B2987765710D2B7C2588689CF26D0095BD2%26cbu_cps_trace_flag%3Dwrite,3.6,2026/7/21,4842929473,,,2
Timex AB系列金色不锈钢女士模拟腕表 TW00B303E 经典款,Timex AB系列金色不锈钢女士模拟腕表 TW00B303E 经典款,4.8,https://cf.shopee.ph/file/ph-11134207-7ras9-m1aqnj48n4zj65,http://shopee.ph/product/301282701/4860412469,手表,女士手表,,IVCN202607160894,71625623122,https://detail.1688.com/offer/867443113697.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,4.8,2026/7/21,4860412469,,,1
JS&CO 珠宝 925 银二合一项链手链套装，男女通用 189,#347s,3.71,https://cf.shopee.ph/file/7c62b0403e4b59155e1cef6855f238f0,http://shopee.ph/product/187537630/4861738159,时尚配饰,配件套装及组合,,IVCN202607160896,22561950561,"https://detail.1688.com/offer/758863969285.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982
https://detail.1688.com/offer/748450746334.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982",5.08,2026/7/21,4861738159,,,1
（本地配送）Mcbazel PU 四格自动上链表盒，带 6 个额外储物空间 - 美规插头,（本地配送）Mcbazel PU 四格自动上链表盒，带 6 个额外储物空间 - 美规插头,27.25,https://cf.shopee.ph/file/55bc0afe53df8fa48e1276f7a951177c,http://shopee.ph/product/160380653/4869841790,手表,手表配件,盒子,IVCN202607160900,52519950848,https://detail.1688.com/offer/675875343290.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,183,2026/7/21,4869841790,,,1
